"1301","P-29062019-937","P-29062019-9372131"
"1300","P-29062019-937","P-29062019-9372919"
"1302","P-29062019-937","P-29062019-9378194"
"1303","P-29062019-938","P-29062019-9386966"
"1304","P-29062019-939","P-29062019-9394728"
"1320","P-29062019-940","P-29062019-9405151"
"706","P-29122018-117","P-29122018-1171503"
"707","P-29122018-117","P-29122018-1178614"
"708","P-29122018-118","P-29122018-1181152"
"709","P-29122018-119","P-29122018-1195896"
"710","P-29122018-120","P-29122018-1201987"
"711","P-29122018-121","P-29122018-1211159"
"712","P-29122018-121","P-29122018-1216339"
"713","P-29122018-121","P-29122018-1217011"
"714","P-29122018-122","P-29122018-1225885"
"715","P-29122018-123","P-29122018-1231210"
"716","P-29122018-123","P-29122018-1232284"
"717","P-29122018-123","P-29122018-1236120"
"718","P-29122018-123","P-29122018-1236986"
"719","P-29122018-123","P-29122018-1237481"
"720","P-29122018-124","P-29122018-1244997"
"721","P-29122018-125","P-29122018-1252147"
"722","P-29122018-125","P-29122018-1254935"
"723","P-29122018-125","P-29122018-1255464"
"724","P-29122018-125","P-29122018-1255674"
"725","P-29122018-125","P-29122018-1256855"
"726","P-29122018-125","P-29122018-1257515"
"727","P-29122018-125","P-29122018-1257647"
"728","P-29122018-125","P-29122018-1259940"
"729","P-29122018-126","P-29122018-1261906"
"730","P-29122018-126","P-29122018-1267347"
"731","P-29122018-126","P-29122018-1269109"
"732","P-29122018-126","P-29122018-1269308"
"733","P-29122018-127","P-29122018-1273097"
"734","P-29122018-127","P-29122018-1275655"
"735","P-29122018-127","P-29122018-1278704"
"736","P-29122018-127","P-29122018-1279072"
"737","P-30032019-493","P-30032019-4933186"
"738","P-30032019-493","P-30032019-4933749"
"739","P-30032019-493","P-30032019-4934004"
"740","P-30032019-493","P-30032019-4937526"
"741","P-30032019-494","P-30032019-4942006"
"742","P-30032019-494","P-30032019-4942316"
"743","P-30032019-494","P-30032019-4943471"
"744","P-30032019-494","P-30032019-4946211"
"745","P-30032019-494","P-30032019-4947363"
"746","P-30122018-128","P-30122018-1286902"
"747","P-30122018-128","P-30122018-1287917"
"748","P-30122018-128","P-30122018-1289127"
"749","P-30122018-128","P-30122018-1289949"
"750","P-30122018-129","P-30122018-1291080"
"751","P-30122018-129","P-30122018-1298435"
"752","P-30122018-129","P-30122018-1299464"
"753","P-30122018-129","P-30122018-1299731"
"754","P-30122018-130","P-30122018-1301011"
"755","P-30122018-130","P-30122018-1301455"
"756","P-30122018-130","P-30122018-1306512"
"757","P-30122018-130","P-30122018-1306811"
"758","P-30122018-130","P-30122018-1308910"
"759","P-30122018-131","P-30122018-1311647"
"760","P-30122018-132","P-30122018-1321907"
"761","P-30122018-132","P-30122018-1324879"
"762","P-30122018-132","P-30122018-1324997"
"763","P-30122018-132","P-30122018-1328849"
"764","P-30122018-133","P-30122018-1331667"
"765","P-30122018-134","P-30122018-1344511"
"766","P-30122018-135","P-30122018-1356194"
"767","P-30122018-136","P-30122018-1361277"
"768","P-30122018-137","P-30122018-1372727"
"769","P-30122018-138","P-30122018-1382261"
"770","P-30122018-139","P-30122018-1393091"
"771","P-30122018-139","P-30122018-1394456"
"772","P-30122018-139","P-30122018-1396392"
"773","P-30122018-140","P-30122018-1401948"
"774","P-30122018-140","P-30122018-1404937"
"775","P-30122018-140","P-30122018-1405490"
"776","P-30122018-140","P-30122018-1406260"
"777","P-30122018-141","P-30122018-1414096"
"778","P-30122018-141","P-30122018-1415750"
"779","P-30122018-142","P-30122018-1423490"
"780","P-30122018-142","P-30122018-1424464"
"781","P-30122018-142","P-30122018-1425311"
"782","P-30122018-142","P-30122018-1426918"
"783","P-30122018-143","P-30122018-1436658"
"784","P-30122018-144","P-30122018-1447516"
"785","P-30122018-145","P-30122018-1456688"
"786","P-30122018-145","P-30122018-1458398"
"787","P-30122018-146","P-30122018-1463628"
"788","P-30122018-146","P-30122018-1465188"
"789","P-30122018-147","P-30122018-1471747"
"790","P-30122018-148","P-30122018-1481049"
"791","P-30122018-149","P-30122018-1496624"
"792","P-30122018-150","P-30122018-1509714"
"793","P-30122018-151","P-30122018-1513241"
"794","P-30122018-151","P-30122018-1517483"
"795","P-30122018-152","P-30122018-1526162"
"796","P-30122018-153","P-30122018-1534772"
"797","P-30122018-153","P-30122018-1538334"
"798","P-30122018-154","P-30122018-1541395"
"799","P-30122018-154","P-30122018-1544676"
"800","P-30122018-155","P-30122018-1557193"
"801","P-30122018-155","P-30122018-1557784"
"802","P-30122018-156","P-30122018-1564328"
"803","P-30122018-156","P-30122018-1566037"
"804","P-30122018-156","P-30122018-1568684"
"805","P-30122018-157","P-30122018-1572369"
"806","P-30122018-157","P-30122018-1574039"
"807","P-30122018-157","P-30122018-1574752"
"808","P-31122018-158","P-31122018-1585981"
"1160","P-31122018-159","P-31122018-1594653"
"1159","P-31122018-159","P-31122018-1595673"
"1158","P-31122018-159","P-31122018-1597368"
"811","P-31122018-160","P-31122018-1604707"
"812","P-31122018-161","P-31122018-1619792"
"813","P-31122018-162","P-31122018-1624289"
"814","P-31122018-163","P-31122018-1632867"
"815","P-31122018-164","P-31122018-1643467"
"816","P-31122018-165","P-31122018-1659588"
"817","P-31122018-166","P-31122018-1661825"
"818","P-31122018-166","P-31122018-1667291"
"819","P-31122018-167","P-31122018-1671751"
"820","P-31122018-167","P-31122018-1679642"
"821","P-31122018-168","P-31122018-1685197"
"822","P-31122018-169","P-31122018-1692254"
"823","P-31122018-170","P-31122018-1707675"
"824","P-31122018-171","P-31122018-1711069"
"825","P-31122018-171","P-31122018-1713354"
"826","P-31122018-171","P-31122018-1715803"
"827","P-31122018-171","P-31122018-1717093"
"828","P-31122018-172","P-31122018-1721286"
"829","P-31122018-172","P-31122018-1724274"
"830","P-31122018-172","P-31122018-1724628"
"831","P-31122018-172","P-31122018-1725000"
"832","P-31122018-172","P-31122018-1727182"
"833","P-31122018-173","P-31122018-1735973"
"834","P-31122018-174","P-31122018-1744672"
"835","P-31122018-175","P-31122018-1752106"
"836","P-31122018-175","P-31122018-1757369"
"837","P-31122018-176","P-31122018-1766142"
"838","P-31122018-176","P-31122018-1766869"
"839","P-31122018-177","P-31122018-1773300"
"840","P-31122018-178","P-31122018-1781833"
"841","P-31122018-178","P-31122018-1788435"
"842","P-31122018-178","P-31122018-1789196"
"843","P-31122018-179","P-31122018-1792353"
"844","P-31122018-179","P-31122018-1792625"
"845","P-31122018-179","P-31122018-1799277"
"846","P-31122018-180","P-31122018-1809545"
"847","P-31122018-181","P-31122018-1816456"
"848","P-31122018-181","P-31122018-1817420"
"849","P-31122018-181","P-31122018-1819743"
"850","P-31122018-182","P-31122018-1823715"
"851","P-31122018-182","P-31122018-1829455"
"852","P-31122018-183","P-31122018-1838878"
"853","P-31122018-184","P-31122018-1846469"
"854","P-31122018-185","P-31122018-1852070"
